ts,signal,side,delta,p_model,snr,ofi_1min,ofi_5min,entry_price,confidence,chainlink_price,binance_price,market_slug,window_start,window_end
2026-06-30T16:21:48.260811+00:00,BUY NO (DOWN),NO,-20.9,0.936,3.045,-1294861.0,-561514.0,0.65,0.936,,58369.27,KXBTC15M-26JUN301230-30,2026-06-30T16:15:00+00:00,2026-06-30T16:30:00+00:00
2026-06-30T16:25:37.423944+00:00,BUY NO (DOWN),NO,-87.92,1.0,25.84,-1337253.0,-3804750.0,0.943,1.0,,58316.0,KXBTC15M-26JUN301230-30,2026-06-30T16:15:00+00:00,2026-06-30T16:30:00+00:00
2026-06-30T16:33:20.707700+00:00,BUY NO (DOWN),NO,-25.38,0.961,3.525,-216998.0,750011.0,0.53,0.961,,58288.33,KXBTC15M-26JUN301245-45,2026-06-30T16:30:00+00:00,2026-06-30T16:45:00+00:00
2026-06-30T16:33:36.224974+00:00,BUY NO (DOWN),NO,-23.7,0.9516,3.322,363833.0,1536675.0,0.51,0.9516,,58291.22,KXBTC15M-26JUN301245-45,2026-06-30T16:30:00+00:00,2026-06-30T16:45:00+00:00
2026-06-30T16:33:51.743976+00:00,BUY NO (DOWN),NO,-23.66,0.9537,3.364,473346.0,1520981.0,0.51,0.9537,,58291.25,KXBTC15M-26JUN301245-45,2026-06-30T16:30:00+00:00,2026-06-30T16:45:00+00:00
2026-06-30T16:34:06.033353+00:00,BUY NO (DOWN),NO,-24.13,0.9534,3.358,536060.0,1679544.0,0.52,0.9534,,58290.78,KXBTC15M-26JUN301245-45,2026-06-30T16:30:00+00:00,2026-06-30T16:45:00+00:00
2026-06-30T16:35:36.591547+00:00,BUY NO (DOWN),NO,-26.91,0.8663,2.218,-552214.0,-3437775.0,0.55,0.8663,,58289.18,KXBTC15M-26JUN301245-45,2026-06-30T16:30:00+00:00,2026-06-30T16:45:00+00:00
2026-06-30T16:43:45.163976+00:00,BUY NO (DOWN),NO,-20.92,1.0,12.312,-1777154.0,-1680265.0,0.55,1.0,,58294.01,KXBTC15M-26JUN301245-45,2026-06-30T16:30:00+00:00,2026-06-30T16:45:00+00:00
2026-06-30T17:11:11.848119+00:00,BUY NO (DOWN),NO,-21.63,0.9945,5.084,-261520.0,-382547.0,0.77,0.9945,,58474.94,KXBTC15M-26JUN301315-15,2026-06-30T17:00:00+00:00,2026-06-30T17:15:00+00:00
2026-06-30T17:12:21.332097+00:00,BUY NO (DOWN),NO,-24.05,0.9999,7.701,-59842.0,-457171.0,0.58,0.9999,,58473.6,KXBTC15M-26JUN301315-15,2026-06-30T17:00:00+00:00,2026-06-30T17:15:00+00:00
2026-06-30T17:23:24.844062+00:00,BUY NO (DOWN),NO,-20.59,0.9522,3.333,-300532.0,-705914.0,0.55,0.9522,,58392.75,KXBTC15M-26JUN301330-30,2026-06-30T17:15:00+00:00,2026-06-30T17:30:00+00:00
2026-06-30T17:23:46.839678+00:00,BUY NO (DOWN),NO,-21.32,0.9677,3.695,-258506.0,-688657.0,0.54,0.9677,,58389.76,KXBTC15M-26JUN301330-30,2026-06-30T17:15:00+00:00,2026-06-30T17:30:00+00:00
2026-06-30T17:24:07.005839+00:00,BUY NO (DOWN),NO,-21.36,0.9774,4.006,-228801.0,-760798.0,0.52,0.9774,,58380.01,KXBTC15M-26JUN301330-30,2026-06-30T17:15:00+00:00,2026-06-30T17:30:00+00:00
2026-06-30T17:26:43.694539+00:00,BUY NO (DOWN),NO,-20.27,0.9998,7.127,-240723.0,-619238.0,0.53,0.9998,,58390.01,KXBTC15M-26JUN301330-30,2026-06-30T17:15:00+00:00,2026-06-30T17:30:00+00:00
2026-06-30T17:28:59.535173+00:00,BUY NO (DOWN),NO,-21.27,1.0,26.58,-31872.0,-1008756.0,0.6599999999999999,1.0,,58389.81,KXBTC15M-26JUN301330-30,2026-06-30T17:15:00+00:00,2026-06-30T17:30:00+00:00
2026-06-30T17:29:11.525899+00:00,BUY NO (DOWN),NO,-21.58,1.0,35.793,-40156.0,-991709.0,0.57,1.0,,58389.49,KXBTC15M-26JUN301330-30,2026-06-30T17:15:00+00:00,2026-06-30T17:30:00+00:00
2026-06-30T17:29:41.906628+00:00,BUY NO (DOWN),NO,-20.96,1.0,94.695,-18414.0,-969572.0,0.63,1.0,,58390.11,KXBTC15M-26JUN301330-30,2026-06-30T17:15:00+00:00,2026-06-30T17:30:00+00:00
2026-06-30T17:33:00.960511+00:00,BUY NO (DOWN),NO,-40.32,0.978,4.027,-201848.0,-746008.0,0.6,0.978,,58359.68,KXBTC15M-26JUN301345-45,2026-06-30T17:30:00+00:00,2026-06-30T17:45:00+00:00
2026-06-30T17:37:11.418882+00:00,BUY NO (DOWN),NO,-39.77,0.9848,4.328,-399331.0,-680353.0,0.55,0.9848,,58360.23,KXBTC15M-26JUN301345-45,2026-06-30T17:30:00+00:00,2026-06-30T17:45:00+00:00
2026-06-30T17:39:53.210414+00:00,BUY NO (DOWN),NO,-28.81,0.9978,5.704,-327114.0,-993718.0,0.51,0.9978,,58356.82,KXBTC15M-26JUN301345-45,2026-06-30T17:30:00+00:00,2026-06-30T17:45:00+00:00
2026-06-30T17:41:00.541114+00:00,BUY NO (DOWN),NO,-20.01,0.9939,5.014,-49314.0,-1370015.0,0.62,0.9939,,58380.0,KXBTC15M-26JUN301345-45,2026-06-30T17:30:00+00:00,2026-06-30T17:45:00+00:00
2026-06-30T17:41:22.558947+00:00,BUY NO (DOWN),NO,-21.99,0.9995,6.609,-284530.0,-1366570.0,0.5800000000000001,0.9995,,58374.15,KXBTC15M-26JUN301345-45,2026-06-30T17:30:00+00:00,2026-06-30T17:45:00+00:00
2026-06-30T17:41:36.100533+00:00,BUY NO (DOWN),NO,-31.99,1.0,10.0,-370170.0,-1442454.0,0.5700000000000001,1.0,,58364.86,KXBTC15M-26JUN301345-45,2026-06-30T17:30:00+00:00,2026-06-30T17:45:00+00:00
2026-06-30T17:43:23.296655+00:00,BUY NO (DOWN),NO,-24.0,1.0,15.857,-359261.0,-1283611.0,0.55,1.0,,58378.95,KXBTC15M-26JUN301345-45,2026-06-30T17:30:00+00:00,2026-06-30T17:45:00+00:00
2026-06-30T17:43:53.180048+00:00,BUY NO (DOWN),NO,-22.66,1.0,21.599,-409586.0,-1230308.0,0.8200000000000001,1.0,,58377.34,KXBTC15M-26JUN301345-45,2026-06-30T17:30:00+00:00,2026-06-30T17:45:00+00:00
2026-06-30T17:44:19.225110+00:00,BUY NO (DOWN),NO,-22.15,1.0,37.922,-191575.0,-978598.0,0.948,1.0,,58377.85,KXBTC15M-26JUN301345-45,2026-06-30T17:30:00+00:00,2026-06-30T17:45:00+00:00
2026-06-30T17:48:00.618484+00:00,BUY NO (DOWN),NO,-43.99,0.9984,5.901,-317476.0,-1334359.0,0.69,0.9984,,58324.26,KXBTC15M-26JUN301400-00,2026-06-30T17:45:00+00:00,2026-06-30T18:00:00+00:00
2026-06-30T18:03:34.276353+00:00,BUY NO (DOWN),NO,-20.0,0.8305,1.912,-560233.0,-1152294.0,0.54,0.8305,,58398.0,KXBTC15M-26JUN301415-15,2026-06-30T18:00:00+00:00,2026-06-30T18:15:00+00:00
2026-06-30T18:24:55.583503+00:00,BUY NO (DOWN),NO,-38.23,0.9934,4.955,-1629885.0,-1560323.0,0.69,0.9934,,58432.01,KXBTC15M-26JUN301430-30,2026-06-30T18:15:00+00:00,2026-06-30T18:30:00+00:00
2026-06-30T18:33:00.284102+00:00,BUY NO (DOWN),NO,-37.49,0.9771,3.994,-70471.0,-469113.0,0.6,0.9771,,58508.22,KXBTC15M-26JUN301445-45,2026-06-30T18:30:00+00:00,2026-06-30T18:45:00+00:00
2026-06-30T19:03:01.806667+00:00,BUY NO (DOWN),NO,-22.14,0.8444,2.026,207983.0,543486.0,0.61,0.8444,,58638.01,KXBTC15M-26JUN301515-15,2026-06-30T19:00:00+00:00,2026-06-30T19:15:00+00:00
2026-06-30T19:04:05.538529+00:00,BUY NO (DOWN),NO,-27.06,0.8643,2.2,324676.0,797920.0,0.6,0.8643,,58644.94,KXBTC15M-26JUN301515-15,2026-06-30T19:00:00+00:00,2026-06-30T19:15:00+00:00
2026-06-30T19:10:06.474311+00:00,BUY NO (DOWN),NO,-26.0,0.9969,5.478,-236429.0,-247381.0,0.5700000000000001,0.9969,,58645.09,KXBTC15M-26JUN301515-15,2026-06-30T19:00:00+00:00,2026-06-30T19:15:00+00:00
2026-06-30T19:13:26.201040+00:00,BUY NO (DOWN),NO,-30.97,1.0,24.344,7820.0,-734653.0,0.946,1.0,,58641.04,KXBTC15M-26JUN301515-15,2026-06-30T19:00:00+00:00,2026-06-30T19:15:00+00:00
2026-06-30T19:19:07.795190+00:00,BUY NO (DOWN),NO,-21.99,0.8774,2.325,-276055.0,-49968.0,0.51,0.8774,,58624.0,KXBTC15M-26JUN301530-30,2026-06-30T19:15:00+00:00,2026-06-30T19:30:00+00:00
2026-06-30T19:19:20.505954+00:00,BUY NO (DOWN),NO,-23.98,0.898,2.541,-373263.0,-215246.0,0.52,0.898,,58618.01,KXBTC15M-26JUN301530-30,2026-06-30T19:15:00+00:00,2026-06-30T19:30:00+00:00
2026-06-30T19:20:42.231241+00:00,BUY NO (DOWN),NO,-25.99,0.9251,2.881,-377409.0,-1186161.0,0.51,0.9251,,58618.01,KXBTC15M-26JUN301530-30,2026-06-30T19:15:00+00:00,2026-06-30T19:30:00+00:00
2026-06-30T19:21:22.479965+00:00,BUY NO (DOWN),NO,-21.98,0.9334,3.004,83803.0,-918303.0,0.5700000000000001,0.9334,,58624.0,KXBTC15M-26JUN301530-30,2026-06-30T19:15:00+00:00,2026-06-30T19:30:00+00:00
2026-06-30T19:23:43.678622+00:00,BUY NO (DOWN),NO,-25.98,0.9955,5.224,174825.0,-1192259.0,0.6,0.9955,,58620.01,KXBTC15M-26JUN301530-30,2026-06-30T19:15:00+00:00,2026-06-30T19:30:00+00:00
2026-06-30T19:28:39.407619+00:00,BUY NO (DOWN),NO,-25.58,1.0,29.653,-333699.0,-1001904.0,0.87,1.0,,58620.41,KXBTC15M-26JUN301530-30,2026-06-30T19:15:00+00:00,2026-06-30T19:30:00+00:00
2026-06-30T19:51:36.859966+00:00,BUY NO (DOWN),NO,-21.98,0.9247,2.874,230723.0,91128.0,0.5800000000000001,0.9247,,58728.66,KXBTC15M-26JUN301600-00,2026-06-30T19:45:00+00:00,2026-06-30T20:00:00+00:00
2026-06-30T19:52:24.090309+00:00,BUY NO (DOWN),NO,-24.99,0.9651,3.627,-16635.0,-13959.0,0.61,0.9651,,58726.01,KXBTC15M-26JUN301600-00,2026-06-30T19:45:00+00:00,2026-06-30T20:00:00+00:00
2026-06-30T20:08:36.007680+00:00,BUY NO (DOWN),NO,-23.37,0.9962,5.347,-29102.0,-409112.0,0.6599999999999999,0.9962,,58774.0,KXBTC15M-26JUN301615-15,2026-06-30T20:00:00+00:00,2026-06-30T20:15:00+00:00
2026-06-30T20:18:00.901387+00:00,BUY NO (DOWN),NO,-46.0,0.9986,5.983,-333020.0,-824002.0,0.72,0.9986,,58820.0,KXBTC15M-26JUN301630-30,2026-06-30T20:15:00+00:00,2026-06-30T20:30:00+00:00
2026-06-30T20:21:53.301859+00:00,BUY NO (DOWN),NO,-150.0,1.0,21.13,-407135.0,-846842.0,0.948,1.0,,58717.99,KXBTC15M-26JUN301630-30,2026-06-30T20:15:00+00:00,2026-06-30T20:30:00+00:00
2026-06-30T20:23:38.509159+00:00,BUY NO (DOWN),NO,-132.0,1.0,28.789,42096.0,-397415.0,0.949,1.0,,58738.25,KXBTC15M-26JUN301630-30,2026-06-30T20:15:00+00:00,2026-06-30T20:30:00+00:00
2026-06-30T20:23:46.225367+00:00,BUY NO (DOWN),NO,-132.14,1.0,29.577,3536.0,-411797.0,0.948,1.0,,58733.85,KXBTC15M-26JUN301630-30,2026-06-30T20:15:00+00:00,2026-06-30T20:30:00+00:00
2026-06-30T20:24:17.784114+00:00,BUY NO (DOWN),NO,-118.69,1.0,29.189,83814.0,-479901.0,0.948,1.0,,58747.31,KXBTC15M-26JUN301630-30,2026-06-30T20:15:00+00:00,2026-06-30T20:30:00+00:00
2026-06-30T20:33:00.821424+00:00,BUY NO (DOWN),NO,-68.25,1.0,8.778,-215299.0,-691576.0,0.79,1.0,,58675.99,KXBTC15M-26JUN301645-45,2026-06-30T20:30:00+00:00,2026-06-30T20:45:00+00:00
2026-06-30T20:40:15.207437+00:00,BUY NO (DOWN),NO,-20.0,0.9985,5.955,267407.0,-33861.0,0.5700000000000001,0.9985,,58722.01,KXBTC15M-26JUN301645-45,2026-06-30T20:30:00+00:00,2026-06-30T20:45:00+00:00
2026-06-30T20:42:30.692761+00:00,BUY NO (DOWN),NO,-55.63,1.0,30.041,-276021.0,-356768.0,0.935,1.0,,58685.48,KXBTC15M-26JUN301645-45,2026-06-30T20:30:00+00:00,2026-06-30T20:45:00+00:00
2026-06-30T20:42:48.900288+00:00,BUY NO (DOWN),NO,-50.93,1.0,31.308,-291995.0,-303652.0,0.949,1.0,,58691.07,KXBTC15M-26JUN301645-45,2026-06-30T20:30:00+00:00,2026-06-30T20:45:00+00:00
2026-06-30T20:43:17.620324+00:00,BUY NO (DOWN),NO,-38.81,1.0,30.371,-67956.0,-239711.0,0.946,1.0,,58703.2,KXBTC15M-26JUN301645-45,2026-06-30T20:30:00+00:00,2026-06-30T20:45:00+00:00
2026-06-30T21:05:02.217996+00:00,BUY NO (DOWN),NO,-31.99,0.9982,5.824,-250407.0,-463886.0,0.7,0.9982,,58707.25,KXBTC15M-26JUN301715-15,2026-06-30T21:00:00+00:00,2026-06-30T21:15:00+00:00
2026-06-30T21:05:38.861702+00:00,BUY NO (DOWN),NO,-23.4,0.9571,3.436,26307.0,-399337.0,0.75,0.9571,,58714.84,KXBTC15M-26JUN301715-15,2026-06-30T21:00:00+00:00,2026-06-30T21:15:00+00:00
2026-06-30T21:09:24.833531+00:00,BUY NO (DOWN),NO,-23.99,0.9947,5.108,11556.0,-15430.0,0.89,0.9947,,58706.0,KXBTC15M-26JUN301715-15,2026-06-30T21:00:00+00:00,2026-06-30T21:15:00+00:00
2026-06-30T21:09:50.526164+00:00,BUY NO (DOWN),NO,-54.55,1.0,11.873,-57175.0,-9863.0,0.948,1.0,,58675.45,KXBTC15M-26JUN301715-15,2026-06-30T21:00:00+00:00,2026-06-30T21:15:00+00:00
2026-06-30T21:22:41.936519+00:00,BUY NO (DOWN),NO,-24.87,0.9999,7.629,-358966.0,-635119.0,0.69,0.9999,,58558.01,KXBTC15M-26JUN301730-30,2026-06-30T21:15:00+00:00,2026-06-30T21:30:00+00:00
2026-06-30T21:25:15.439727+00:00,BUY NO (DOWN),NO,-69.09,1.0,24.159,-106665.0,-375106.0,0.944,1.0,,58513.79,KXBTC15M-26JUN301730-30,2026-06-30T21:15:00+00:00,2026-06-30T21:30:00+00:00
2026-06-30T21:26:07.754749+00:00,BUY NO (DOWN),NO,-22.87,1.0,8.003,100562.0,-333087.0,0.72,1.0,,58556.0,KXBTC15M-26JUN301730-30,2026-06-30T21:15:00+00:00,2026-06-30T21:30:00+00:00
2026-06-30T21:48:37.734210+00:00,BUY NO (DOWN),NO,-23.85,0.9119,2.705,-160087.0,22569.0,0.64,0.9119,,58576.01,KXBTC15M-26JUN301800-00,2026-06-30T21:45:00+00:00,2026-06-30T22:00:00+00:00
2026-06-30T21:48:59.473387+00:00,BUY NO (DOWN),NO,-20.58,0.8879,2.43,-107858.0,40557.0,0.56,0.8879,,58579.27,KXBTC15M-26JUN301800-00,2026-06-30T21:45:00+00:00,2026-06-30T22:00:00+00:00
2026-06-30T21:49:12.253081+00:00,BUY NO (DOWN),NO,-21.69,0.895,2.507,-75823.0,31050.0,0.61,0.895,,58578.17,KXBTC15M-26JUN301800-00,2026-06-30T21:45:00+00:00,2026-06-30T22:00:00+00:00
2026-06-30T21:49:28.140112+00:00,BUY NO (DOWN),NO,-36.0,0.9905,4.694,-32470.0,-61303.0,0.5800000000000001,0.9905,,58563.87,KXBTC15M-26JUN301800-00,2026-06-30T21:45:00+00:00,2026-06-30T22:00:00+00:00
2026-06-30T22:22:09.628797+00:00,BUY NO (DOWN),NO,-22.95,0.9628,3.567,-96448.0,701616.0,0.6799999999999999,0.9628,,58694.0,KXBTC15M-26JUN301830-30,2026-06-30T22:15:00+00:00,2026-06-30T22:30:00+00:00
2026-06-30T22:25:08.679645+00:00,BUY NO (DOWN),NO,-26.94,1.0,8.682,-204185.0,-37293.0,0.74,1.0,,58690.01,KXBTC15M-26JUN301830-30,2026-06-30T22:15:00+00:00,2026-06-30T22:30:00+00:00
2026-06-30T22:33:00.178633+00:00,BUY NO (DOWN),NO,-105.15,1.0,11.644,-177909.0,-964920.0,0.904,1.0,,58543.87,KXBTC15M-26JUN301845-45,2026-06-30T22:30:00+00:00,2026-06-30T22:45:00+00:00
2026-06-30T22:36:29.874218+00:00,BUY NO (DOWN),NO,-110.7,1.0,23.245,55076.0,-536181.0,0.949,1.0,,58542.16,KXBTC15M-26JUN301845-45,2026-06-30T22:30:00+00:00,2026-06-30T22:45:00+00:00
2026-06-30T22:39:08.558298+00:00,BUY NO (DOWN),NO,-73.82,1.0,25.667,51847.0,-232856.0,0.949,1.0,,58576.0,KXBTC15M-26JUN301845-45,2026-06-30T22:30:00+00:00,2026-06-30T22:45:00+00:00
2026-06-30T22:40:55.528513+00:00,BUY NO (DOWN),NO,-55.02,1.0,26.101,22321.0,61873.0,0.943,1.0,,58593.99,KXBTC15M-26JUN301845-45,2026-06-30T22:30:00+00:00,2026-06-30T22:45:00+00:00
2026-06-30T22:51:13.726532+00:00,BUY NO (DOWN),NO,-23.94,0.9887,4.562,-170706.0,-164458.0,0.5800000000000001,0.9887,,58578.05,KXBTC15M-26JUN301900-00,2026-06-30T22:45:00+00:00,2026-06-30T23:00:00+00:00
2026-06-30T23:04:55.796083+00:00,BUY NO (DOWN),NO,-39.99,0.9937,4.991,-142661.0,-71216.0,0.63,0.9937,,58568.0,KXBTC15M-26JUN301915-15,2026-06-30T23:00:00+00:00,2026-06-30T23:15:00+00:00
2026-06-30T23:20:54.030474+00:00,BUY NO (DOWN),NO,-20.0,0.974,3.887,-58118.0,337418.0,0.62,0.974,,58590.0,KXBTC15M-26JUN301930-30,2026-06-30T23:15:00+00:00,2026-06-30T23:30:00+00:00
2026-06-30T23:20:58.708970+00:00,BUY NO (DOWN),NO,-22.0,0.9838,4.28,-168760.0,339331.0,0.6799999999999999,0.9838,,58586.01,KXBTC15M-26JUN301930-30,2026-06-30T23:15:00+00:00,2026-06-30T23:30:00+00:00
2026-06-30T23:21:53.423817+00:00,BUY NO (DOWN),NO,-20.0,0.9828,4.231,-30150.0,178220.0,0.69,0.9828,,58584.01,KXBTC15M-26JUN301930-30,2026-06-30T23:15:00+00:00,2026-06-30T23:30:00+00:00
2026-06-30T23:23:41.470977+00:00,BUY NO (DOWN),NO,-20.0,0.9969,5.475,19237.0,61512.0,0.76,0.9969,,58590.01,KXBTC15M-26JUN301930-30,2026-06-30T23:15:00+00:00,2026-06-30T23:30:00+00:00
2026-06-30T23:23:54.374281+00:00,BUY NO (DOWN),NO,-20.0,0.9979,5.739,14652.0,62471.0,0.73,0.9979,,58590.0,KXBTC15M-26JUN301930-30,2026-06-30T23:15:00+00:00,2026-06-30T23:30:00+00:00
2026-06-30T23:34:08.980199+00:00,BUY NO (DOWN),NO,-20.74,0.9853,4.359,-78343.0,-506168.0,0.7,0.9853,,58594.0,KXBTC15M-26JUN301945-45,2026-06-30T23:30:00+00:00,2026-06-30T23:45:00+00:00
2026-06-30T23:36:13.089658+00:00,BUY NO (DOWN),NO,-20.78,0.9713,3.8,-153419.0,-142212.0,0.71,0.9713,,58595.23,KXBTC15M-26JUN301945-45,2026-06-30T23:30:00+00:00,2026-06-30T23:45:00+00:00
2026-06-30T23:38:46.807538+00:00,BUY NO (DOWN),NO,-20.95,0.9958,5.276,-75202.0,-30422.0,0.65,0.9958,,58595.06,KXBTC15M-26JUN301945-45,2026-06-30T23:30:00+00:00,2026-06-30T23:45:00+00:00
2026-06-30T23:41:43.230137+00:00,BUY NO (DOWN),NO,-44.01,1.0,39.607,-24499.0,-205068.0,0.947,1.0,,58572.0,KXBTC15M-26JUN301945-45,2026-06-30T23:30:00+00:00,2026-06-30T23:45:00+00:00
2026-06-30T23:42:17.294212+00:00,BUY NO (DOWN),NO,-38.7,1.0,42.099,22199.0,-220016.0,0.95,1.0,,58577.31,KXBTC15M-26JUN301945-45,2026-06-30T23:30:00+00:00,2026-06-30T23:45:00+00:00
2026-06-30T23:42:36.111738+00:00,BUY NO (DOWN),NO,-30.1,1.0,36.895,-10741.0,-266168.0,0.9410000000000001,1.0,,58585.92,KXBTC15M-26JUN301945-45,2026-06-30T23:30:00+00:00,2026-06-30T23:45:00+00:00
2026-06-30T23:43:03.488235+00:00,BUY NO (DOWN),NO,-24.01,1.0,34.333,18671.0,-224776.0,0.929,1.0,,58593.97,KXBTC15M-26JUN301945-45,2026-06-30T23:30:00+00:00,2026-06-30T23:45:00+00:00
2026-07-01T00:18:02.470392+00:00,BUY NO (DOWN),NO,-49.46,0.999,6.164,-548098.0,-816475.0,0.6699999999999999,0.999,,58604.53,KXBTC15M-26JUN302030-30,2026-07-01T00:15:00+00:00,2026-07-01T00:30:00+00:00
2026-07-01T01:03:01.142404+00:00,BUY NO (DOWN),NO,-77.99,1.0,9.026,-201651.0,-423202.0,0.78,1.0,,58499.99,KXBTC15M-26JUN302115-15,2026-07-01T01:00:00+00:00,2026-07-01T01:15:00+00:00
2026-07-01T01:06:05.512221+00:00,BUY NO (DOWN),NO,-208.0,1.0,19.285,140910.0,-642022.0,0.945,1.0,,58361.42,KXBTC15M-26JUN302115-15,2026-07-01T01:00:00+00:00,2026-07-01T01:15:00+00:00
2026-07-01T01:18:00.642376+00:00,BUY NO (DOWN),NO,-52.37,0.7285,1.217,-83578.0,-1513033.0,0.54,0.7285,,58134.08,KXBTC15M-26JUN302130-30,2026-07-01T01:15:00+00:00,2026-07-01T01:30:00+00:00
2026-07-01T01:18:20.885533+00:00,BUY NO (DOWN),NO,-48.37,0.7179,1.153,-893439.0,261405.0,0.56,0.7179,,58148.93,KXBTC15M-26JUN302130-30,2026-07-01T01:15:00+00:00,2026-07-01T01:30:00+00:00
2026-07-01T01:48:01.786960+00:00,BUY NO (DOWN),NO,-70.0,0.9026,2.593,113327.0,3472079.0,0.72,0.9026,,58814.0,KXBTC15M-26JUN302200-00,2026-07-01T01:45:00+00:00,2026-07-01T02:00:00+00:00
2026-07-01T01:56:00.404234+00:00,BUY NO (DOWN),NO,-25.88,0.9973,5.569,142826.0,744983.0,0.79,0.9973,,58863.06,KXBTC15M-26JUN302200-00,2026-07-01T01:45:00+00:00,2026-07-01T02:00:00+00:00
2026-07-01T01:56:11.827081+00:00,BUY NO (DOWN),NO,-21.99,0.9946,5.098,19467.0,425244.0,0.71,0.9946,,58846.63,KXBTC15M-26JUN302200-00,2026-07-01T01:45:00+00:00,2026-07-01T02:00:00+00:00
2026-07-01T02:05:19.109659+00:00,BUY NO (DOWN),NO,-24.61,0.937,3.061,678210.0,1877288.0,0.6,0.937,,58745.42,KXBTC15M-26JUN302215-15,2026-07-01T02:00:00+00:00,2026-07-01T02:15:00+00:00
2026-07-01T02:10:47.763124+00:00,BUY NO (DOWN),NO,-22.57,0.9971,5.518,213614.0,-73341.0,0.71,0.9971,,58748.01,KXBTC15M-26JUN302215-15,2026-07-01T02:00:00+00:00,2026-07-01T02:15:00+00:00
2026-07-01T02:11:42.284285+00:00,BUY NO (DOWN),NO,-24.57,1.0,10.159,121654.0,306348.0,0.75,1.0,,58746.01,KXBTC15M-26JUN302215-15,2026-07-01T02:00:00+00:00,2026-07-01T02:15:00+00:00
2026-07-01T02:12:04.168413+00:00,BUY NO (DOWN),NO,-20.94,1.0,10.033,58796.0,179180.0,0.85,1.0,,58748.01,KXBTC15M-26JUN302215-15,2026-07-01T02:00:00+00:00,2026-07-01T02:15:00+00:00
2026-07-01T02:33:13.614749+00:00,BUY NO (DOWN),NO,-25.99,0.7767,1.522,539659.0,678871.0,0.5700000000000001,0.7767,,58934.0,KXBTC15M-26JUN302245-45,2026-07-01T02:30:00+00:00,2026-07-01T02:45:00+00:00
2026-07-01T02:48:01.373797+00:00,BUY NO (DOWN),NO,-99.21,1.0,8.498,-224742.0,-125307.0,0.78,1.0,,59040.92,KXBTC15M-26JUN302300-00,2026-07-01T02:45:00+00:00,2026-07-01T03:00:00+00:00
2026-07-01T02:48:17.808093+00:00,BUY NO (DOWN),NO,-27.36,0.738,1.274,2126091.0,2048299.0,0.5800000000000001,0.738,,59107.08,KXBTC15M-26JUN302300-00,2026-07-01T02:45:00+00:00,2026-07-01T03:00:00+00:00
2026-07-01T02:55:10.161897+00:00,BUY NO (DOWN),NO,-25.34,0.9993,6.398,271035.0,535657.0,0.54,0.9993,,59114.01,KXBTC15M-26JUN302300-00,2026-07-01T02:45:00+00:00,2026-07-01T03:00:00+00:00
2026-07-01T02:57:19.946069+00:00,BUY NO (DOWN),NO,-20.12,1.0,9.623,123450.0,764374.0,0.63,1.0,,59120.01,KXBTC15M-26JUN302300-00,2026-07-01T02:45:00+00:00,2026-07-01T03:00:00+00:00
2026-07-01T02:57:40.044187+00:00,BUY NO (DOWN),NO,-20.41,1.0,11.622,221653.0,957432.0,0.64,1.0,,59119.72,KXBTC15M-26JUN302300-00,2026-07-01T02:45:00+00:00,2026-07-01T03:00:00+00:00
2026-07-01T03:03:01.219436+00:00,BUY NO (DOWN),NO,-55.98,1.0,8.174,-50274.0,-452813.0,0.72,1.0,,59034.0,KXBTC15M-26JUN302315-15,2026-07-01T03:00:00+00:00,2026-07-01T03:15:00+00:00
2026-07-01T03:08:40.305674+00:00,BUY NO (DOWN),NO,-27.95,0.9998,7.23,-140365.0,239237.0,0.65,0.9998,,59062.04,KXBTC15M-26JUN302315-15,2026-07-01T03:00:00+00:00,2026-07-01T03:15:00+00:00
2026-07-01T03:12:41.525906+00:00,BUY NO (DOWN),NO,-58.6,1.0,33.623,122179.0,125081.0,0.95,1.0,,59031.39,KXBTC15M-26JUN302315-15,2026-07-01T03:00:00+00:00,2026-07-01T03:15:00+00:00
2026-07-01T03:18:01.540577+00:00,BUY NO (DOWN),NO,-81.22,1.0,8.694,-327672.0,-794304.0,0.77,1.0,,58906.01,KXBTC15M-26JUN302330-30,2026-07-01T03:15:00+00:00,2026-07-01T03:30:00+00:00
2026-07-01T03:23:17.545011+00:00,BUY NO (DOWN),NO,-100.89,1.0,35.496,-666329.0,-1551276.0,0.946,1.0,,58898.35,KXBTC15M-26JUN302330-30,2026-07-01T03:15:00+00:00,2026-07-01T03:30:00+00:00
2026-07-01T03:23:38.774291+00:00,BUY NO (DOWN),NO,-89.24,1.0,30.225,274056.0,-828539.0,0.927,1.0,,58918.0,KXBTC15M-26JUN302330-30,2026-07-01T03:15:00+00:00,2026-07-01T03:30:00+00:00
2026-07-01T03:33:00.152751+00:00,BUY NO (DOWN),NO,-48.88,0.9984,5.883,295317.0,-121991.0,0.7,0.9984,,58875.11,KXBTC15M-26JUN302345-45,2026-07-01T03:30:00+00:00,2026-07-01T03:45:00+00:00
2026-07-01T03:34:14.952756+00:00,BUY NO (DOWN),NO,-32.12,0.9897,4.63,-26856.0,172572.0,0.5900000000000001,0.9897,,58891.87,KXBTC15M-26JUN302345-45,2026-07-01T03:30:00+00:00,2026-07-01T03:45:00+00:00
2026-07-01T04:03:00.488708+00:00,BUY NO (DOWN),NO,-106.02,1.0,11.155,-185528.0,23710.0,0.85,1.0,,59070.0,KXBTC15M-26JUL010015-15,2026-07-01T04:00:00+00:00,2026-07-01T04:15:00+00:00
